fdid,path,status,error,detail,chunked,skel,n_vertices,n_bones,n_sequences,n_skins,n_lod_skins,n_particles,checks_failed
4381829,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_ni_m.m2,absent,,,,,,,,,,,
4381830,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_ni_f.m2,absent,,,,,,,,,,,
4381832,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_or_m.m2,absent,,,,,,,,,,,
4381833,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_or_f.m2,absent,,,,,,,,,,,
4381834,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_pa_m.m2,absent,,,,,,,,,,,
4381835,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_pa_f.m2,absent,,,,,,,,,,,
4381836,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_ta_m.m2,absent,,,,,,,,,,,
4381837,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_ta_f.m2,absent,,,,,,,,,,,
4381838,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_tr_m.m2,absent,,,,,,,,,,,
4381839,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_tr_f.m2,absent,,,,,,,,,,,
4381840,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_sc_m.m2,absent,,,,,,,,,,,
4381841,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_sc_f.m2,absent,,,,,,,,,,,
4381842,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_vu_m.m2,absent,,,,,,,,,,,
4381843,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_vu_f.m2,absent,,,,,,,,,,,
4381844,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_wo_m.m2,absent,,,,,,,,,,,
4381845,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_wo_f.m2,absent,,,,,,,,,,,
4381846,item/objectcomponents/head/helm_armor_jewelersspecs_b_01_za_m.m2,absent,,,,,,,,,,,
4381901,world/expansion09/doodads/djaradin/10dj_djaradin_dragonhead01.m2,absent,,,,,,,,,,,
4381902,spells/fx_cosmeticflavor_aura.m2,absent,,,,,,,,,,,
4381903,world/expansion09/doodads/djaradin/10dj_djaradin_dragonhead02.m2,absent,,,,,,,,,,,
4381904,world/expansion09/doodads/djaradin/10dj_djaradin_dragontail02.m2,absent,,,,,,,,,,,
4381905,world/expansion09/doodads/djaradin/10dj_djaradin_dragontail03.m2,absent,,,,,,,,,,,
4381906,world/expansion09/doodads/djaradin/10dj_djaradin_dragonleg01.m2,absent,,,,,,,,,,,
4381907,creature/rabbitmount/rabbitmount.m2,encrypted,EncryptedContent,FileDataID 4381907 is behind an unknown TACT key,,,,,,,,,
4382547,world/expansion09/doodads/exterior/10xp_coral01.m2,absent,,,,,,,,,,,
4382549,world/expansion09/doodads/exterior/10xp_coral02.m2,absent,,,,,,,,,,,
4382550,world/expansion09/doodads/exterior/10xp_coral03.m2,absent,,,,,,,,,,,
4382551,world/expansion09/doodads/exterior/10xp_floweryellow01.m2,absent,,,,,,,,,,,
4382552,spells/fx_sprouting_aura.m2,absent,,,,,,,,,,,
4382553,world/expansion09/doodads/exterior/10xp_floweryellow02.m2,absent,,,,,,,,,,,
4382562,world/expansion09/doodads/reliquary/10rq_reliquary_cushion04.m2,absent,,,,,,,,,,,
4382563,world/expansion09/doodads/reliquary/10rq_reliquary_cushion05.m2,absent,,,,,,,,,,,
4382564,creature/dragonbroom/dragonbroom.m2,absent,,,,,,,,,,,
4382565,creature/incubus_low/incubus_low.m2,absent,,,,,,,,,,,
4383000,item/objectcomponents/weapon/misc_1h_rollingpin_b_01.m2,absent,,,,,,,,,,,
4383002,item/objectcomponents/head/helm_armor_chefhat_b_01_be_m.m2,absent,,,,,,,,,,,
4383003,item/objectcomponents/head/helm_armor_chefhat_b_01_be_f.m2,absent,,,,,,,,,,,
4383004,item/objectcomponents/head/helm_armor_chefhat_b_01_dr_m.m2,absent,,,,,,,,,,,
4383005,item/objectcomponents/head/helm_armor_chefhat_b_01_dr_f.m2,absent,,,,,,,,,,,
4383006,item/objectcomponents/head/helm_armor_chefhat_b_01_dw_m.m2,absent,,,,,,,,,,,
4383007,item/objectcomponents/head/helm_armor_chefhat_b_01_dw_f.m2,absent,,,,,,,,,,,
4383008,item/objectcomponents/head/helm_armor_chefhat_b_01_gn_m.m2,absent,,,,,,,,,,,
4383009,item/objectcomponents/head/helm_armor_chefhat_b_01_gn_f.m2,absent,,,,,,,,,,,
4383010,item/objectcomponents/head/helm_armor_chefhat_b_01_go_m.m2,absent,,,,,,,,,,,
4383011,item/objectcomponents/head/helm_armor_chefhat_b_01_go_f.m2,absent,,,,,,,,,,,
4383012,item/objectcomponents/head/helm_armor_chefhat_b_01_hu_m.m2,absent,,,,,,,,,,,
4383013,item/objectcomponents/head/helm_armor_chefhat_b_01_hu_f.m2,absent,,,,,,,,,,,
4383014,item/objectcomponents/head/helm_armor_chefhat_b_01_kt_m.m2,absent,,,,,,,,,,,
4383015,item/objectcomponents/head/helm_armor_chefhat_b_01_kt_f.m2,absent,,,,,,,,,,,
4383016,item/objectcomponents/head/helm_armor_chefhat_b_01_mg_m.m2,absent,,,,,,,,,,,
4383017,item/objectcomponents/head/helm_armor_chefhat_b_01_mg_f.m2,absent,,,,,,,,,,,
4383018,item/objectcomponents/head/helm_armor_chefhat_b_01_ni_m.m2,absent,,,,,,,,,,,
4383019,item/objectcomponents/head/helm_armor_chefhat_b_01_ni_f.m2,absent,,,,,,,,,,,
4383021,item/objectcomponents/head/helm_armor_chefhat_b_01_or_m.m2,absent,,,,,,,,,,,
4383022,item/objectcomponents/head/helm_armor_chefhat_b_01_or_f.m2,absent,,,,,,,,,,,
4383023,item/objectcomponents/head/helm_armor_chefhat_b_01_pa_m.m2,absent,,,,,,,,,,,
4383024,item/objectcomponents/head/helm_armor_chefhat_b_01_pa_f.m2,absent,,,,,,,,,,,
4383025,item/objectcomponents/head/helm_armor_chefhat_b_01_ta_m.m2,absent,,,,,,,,,,,
4383026,item/objectcomponents/head/helm_armor_chefhat_b_01_ta_f.m2,absent,,,,,,,,,,,
4383027,item/objectcomponents/head/helm_armor_chefhat_b_01_tr_m.m2,absent,,,,,,,,,,,
4383028,item/objectcomponents/head/helm_armor_chefhat_b_01_tr_f.m2,absent,,,,,,,,,,,
4383029,item/objectcomponents/head/helm_armor_chefhat_b_01_sc_m.m2,absent,,,,,,,,,,,
4383030,item/objectcomponents/head/helm_armor_chefhat_b_01_sc_f.m2,absent,,,,,,,,,,,
4383031,item/objectcomponents/head/helm_armor_chefhat_b_01_vu_m.m2,absent,,,,,,,,,,,
4383032,item/objectcomponents/head/helm_armor_chefhat_b_01_vu_f.m2,absent,,,,,,,,,,,
4383033,item/objectcomponents/head/helm_armor_chefhat_b_01_wo_m.m2,absent,,,,,,,,,,,
4383034,item/objectcomponents/head/helm_armor_chefhat_b_01_wo_f.m2,absent,,,,,,,,,,,
4383035,item/objectcomponents/head/helm_armor_chefhat_b_01_za_m.m2,absent,,,,,,,,,,,
4389121,world/expansion09/doodads/10xp_bannerblue01.m2,absent,,,,,,,,,,,
4389122,world/expansion09/doodads/10xp_bannerred01.m2,absent,,,,,,,,,,,
4389123,world/expansion09/doodads/10xp_bannergreen01.m2,absent,,,,,,,,,,,
4389125,world/expansion09/doodads/10xp_bannerpurple01.m2,absent,,,,,,,,,,,
4389590,world/expansion09/doodads/deleteme/10xp_deleteme67.m2,absent,,,,,,,,,,,
4389595,world/expansion09/doodads/deleteme/10xp_deleteme68.m2,absent,,,,,,,,,,,
4389596,world/expansion09/doodads/deleteme/10xp_deleteme69.m2,absent,,,,,,,,,,,
4389597,world/expansion09/doodads/deleteme/10xp_deleteme70.m2,absent,,,,,,,,,,,
4389598,world/expansion09/doodads/deleteme/10xp_deleteme71.m2,absent,,,,,,,,,,,
4389915,world/expansion09/doodads/deleteme/10xp_deleteme72.m2,absent,,,,,,,,,,,
4389916,world/expansion09/doodads/deleteme/10xp_deleteme73.m2,absent,,,,,,,,,,,
4389983,world/expansion08/doodads/fx/9fx_circualarglow01.m2,ok,,,1,0,2795,5,1,1,3,3,
4389984,creature/barbecuedzovaal/barbecuedzovaal.m2,ok,,,1,0,21194,1,1,1,3,0,
4390024,world/expansion09/doodads/primalist/10pm_primalist_magmabomb01.m2,absent,,,,,,,,,,,
4390025,spells/fx_magmabomb_travel.m2,absent,,,,,,,,,,,
4390026,world/expansion09/doodads/primalist/10pm_primalist_magmabomb02.m2,absent,,,,,,,,,,,
4390027,world/expansion09/doodads/primalist/10pm_primalist_magmabomb03.m2,absent,,,,,,,,,,,
4390028,spells/fx_searingslam_aura.m2,absent,,,,,,,,,,,
4390029,spells/10fx_aberrus_magmorax_lavaejection.m2,absent,,,,,,,,,,,
4390030,spells/fx_display_travel.m2,absent,,,,,,,,,,,
4390031,world/expansion09/doodads/primalist/10pm_primalist_magmabomb04.m2,absent,,,,,,,,,,,
4390032,world/expansion09/doodads/primalist/10pm_primalist_magmavortex01.m2,absent,,,,,,,,,,,
4390033,spells/fx_devastatingleap_aura.m2,absent,,,,,,,,,,,
4390034,spells/10fx_generic_lava_precast_base.m2,absent,,,,,,,,,,,
4390035,spells/10fx_neltharus_warlordsargha_thedragonskiln_precast.m2,absent,,,,,,,,,,,
4390036,spells/10fx_voti_kurog_sunderingstrike_cast.m2,absent,,,,,,,,,,,
4390037,spells/fx_magmafist_channel.m2,absent,,,,,,,,,,,
4390242,world/expansion08/doodads/fx/9fx_sepulcher_anduinwrynn_beaconofhope.m2,ok,,,1,0,1017,3,3,1,3,1,
4390243,world/expansion08/doodads/fx/9fx_sepulcher_anduinwrynn_beaconofhope01.m2,ok,,,1,0,0,6,3,1,0,6,
4390908,world/expansion09/doodads/primalist/10pm_primalist_magmabomb05.m2,absent,,,,,,,,,,,
4391083,world/expansion09/doodads/dungeon/10du_uldaman_floatingdisc01.m2,absent,,,,,,,,,,,
4391084,world/expansion09/doodads/explorersleague/10el_explorersleague_wrench01.m2,absent,,,,,,,,,,,
4391085,world/expansion09/doodads/explorersleague/10el_explorersleague_drawingcompass01.m2,absent,,,,,,,,,,,
4391086,world/expansion09/doodads/explorersleague/10el_explorersleague_spade01.m2,absent,,,,,,,,,,,
4391087,spells/fx_holdmagnifyingglass_aura.m2,absent,,,,,,,,,,,
4391198,spells/10fx_dragonisles_thezaqalielders_incineration_precast.m2,absent,,,,,,,,,,,
4391199,world/expansion09/doodads/10fx_wispymagic01.m2,absent,,,,,,,,,,,
4391202,world/expansion09/doodads/djaradin/10dj_djaradin_catapult01.m2,absent,,,,,,,,,,,
4391203,spells/fx_hraxiansunbreakablewill_aura.m2,absent,,,,,,,,,,,
4391273,item/objectcomponents/weapon/sword_1h_drakonid_c_01.m2,absent,,,,,,,,,,,
4391274,item/objectcomponents/weapon/sword_1h_drakonid_c_02.m2,absent,,,,,,,,,,,
4391480,world/expansion09/doodads/10xp_beachedwhale01.m2,absent,,,,,,,,,,,
4391482,world/expansion09/doodads/bones/10xp_boneparts31.m2,absent,,,,,,,,,,,
4391485,world/expansion09/doodads/bones/10xp_boneparts32.m2,absent,,,,,,,,,,,
4391486,spells/fx_holdingofferingrighthand_aura.m2,absent,,,,,,,,,,,
4391487,spells/fx_antleredskull_aura.m2,absent,,,,,,,,,,,
4391488,world/expansion09/doodads/bones/10xp_boneparts33.m2,absent,,,,,,,,,,,
4391489,world/expansion09/doodads/bones/10xp_boneparts34.m2,absent,,,,,,,,,,,
4391491,world/expansion09/doodads/bones/10xp_boneparts35.m2,absent,,,,,,,,,,,
4391496,world/expansion09/doodads/bones/10xp_boneparts36.m2,absent,,,,,,,,,,,
4391497,world/expansion09/doodads/bones/10xp_boneparts37.m2,absent,,,,,,,,,,,
4391498,world/expansion09/doodads/bones/10xp_boneparts38.m2,absent,,,,,,,,,,,
4391499,world/expansion09/doodads/bones/10xp_boneparts39.m2,absent,,,,,,,,,,,
4391500,world/expansion09/doodads/bones/10xp_boneparts40.m2,absent,,,,,,,,,,,
4391501,world/expansion09/doodads/bones/10xp_boneparts41.m2,absent,,,,,,,,,,,
4391502,world/expansion09/doodads/bones/10xp_boneparts42.m2,absent,,,,,,,,,,,
4391504,world/expansion09/doodads/highlands/10hgl_highlands_arcanetree01.m2,absent,,,,,,,,,,,
4391505,world/expansion09/doodads/highlands/10hgl_highlands_arcanetree02.m2,absent,,,,,,,,,,,
4391506,world/expansion09/doodads/highlands/10hgl_highlands_arcanetree03.m2,absent,,,,,,,,,,,
4391509,world/expansion08/doodads/fx/9fx_collison01.m2,ok,,,1,0,0,1,1,1,0,0,
4391521,creature/igc_dorithur/igc_dorithur.m2,ok,,,1,0,19122,126,15,1,3,0,
4391523,creature/icg_kleia/icg_kleia.m2,ok,,,1,0,61185,234,14,1,3,0,
4391525,creature/igc_arbiter2/igc_arbiter2.m2,ok,,,1,0,58539,202,10,1,3,1,
4391527,creature/igc_pelagos/igc_pelagos.m2,ok,,,1,0,48261,183,14,1,3,0,
4391619,world/expansion09/doodads/dragon/10dg_dragon_bookcasewall01.m2,absent,,,,,,,,,,,
4391620,world/expansion09/doodads/dragon/10dg_dragon_bookcasewall02.m2,absent,,,,,,,,,,,
4391621,world/expansion09/doodads/dragon/10dg_dragon_stonedecoration01.m2,absent,,,,,,,,,,,
4391865,world/expansion09/doodads/dungeon/10du_aberrus_magmapuddle01.m2,absent,,,,,,,,,,,
4391866,spells/10fx_aberrus_magmorax_magmapuddle_impact.m2,absent,,,,,,,,,,,
4391886,world/expansion09/doodads/djaradin/10dj_djaradin_chain09.m2,absent,,,,,,,,,,,
4391887,world/expansion09/doodads/djaradin/10dj_djaradin_chain10.m2,absent,,,,,,,,,,,
4391964,spells/cfx_evoker_livingflame_impact.m2,absent,,,,,,,,,,,
4392094,spells/fx_ruinouspyre_channel.m2,absent,,,,,,,,,,,
4392095,spells/10fx_dragonisles_thezaqalielders_magmaburst_impact.m2,absent,,,,,,,,,,,
4392562,spells/fx_rockclimbinggear_aura.m2,absent,,,,,,,,,,,
4392563,spells/fx_rockclimbinggear_aura01.m2,absent,,,,,,,,,,,
4392564,spells/fx_throwingrope_cast.m2,absent,,,,,,,,,,,
4392566,spells/fx_ropelash_cast.m2,absent,,,,,,,,,,,
4392599,item/objectcomponents/weapon/axe_2h_primalistraid_d_01.m2,absent,,,,,,,,,,,
4393018,spells/fx_townportal_impact.m2,absent,,,,,,,,,,,
4393019,spells/cfx_evoker_sleepwalk_impact.m2,absent,,,,,,,,,,,
4393020,spells/cfx_evoker_deepbreath_impact.m2,absent,,,,,,,,,,,
4393021,spells/cfx_evoker_timestop_impact.m2,absent,,,,,,,,,,,
4393209,spells/fx_deepbreath_cast.m2,absent,,,,,,,,,,,
4393224,spells/cfx_evoker_deepbreath_aura.m2,absent,,,,,,,,,,,
4393266,world/expansion09/doodads/djaradin/10dj_djaradin_dragonskull_campfire01.m2,absent,,,,,,,,,,,
4394210,world/expansion09/doodads/centaur/10ct_centaur_incense01.m2,absent,,,,,,,,,,,
4394216,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_be_m.m2,absent,,,,,,,,,,,
4394217,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_be_f.m2,absent,,,,,,,,,,,
4394218,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_dr_m.m2,absent,,,,,,,,,,,
4394219,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_dr_f.m2,absent,,,,,,,,,,,
4394220,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_dw_m.m2,absent,,,,,,,,,,,
4394221,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_dw_f.m2,absent,,,,,,,,,,,
4394222,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_gn_m.m2,absent,,,,,,,,,,,
4394223,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_gn_f.m2,absent,,,,,,,,,,,
4394224,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_go_m.m2,absent,,,,,,,,,,,
4394225,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_go_f.m2,absent,,,,,,,,,,,
4394226,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_hu_m.m2,absent,,,,,,,,,,,
4394227,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_hu_f.m2,absent,,,,,,,,,,,
4394228,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_kt_m.m2,absent,,,,,,,,,,,
4394229,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_kt_f.m2,absent,,,,,,,,,,,
4394230,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_mg_m.m2,absent,,,,,,,,,,,
4394231,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_mg_f.m2,absent,,,,,,,,,,,
4394232,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_ni_m.m2,absent,,,,,,,,,,,
4394233,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_ni_f.m2,absent,,,,,,,,,,,
4394234,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_nb_m.m2,absent,,,,,,,,,,,
4394235,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_or_m.m2,absent,,,,,,,,,,,
4394236,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_or_f.m2,absent,,,,,,,,,,,
4394237,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_pa_m.m2,absent,,,,,,,,,,,
4394238,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_pa_f.m2,absent,,,,,,,,,,,
4394239,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_ta_m.m2,absent,,,,,,,,,,,
4394240,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_ta_f.m2,absent,,,,,,,,,,,
4394241,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_tr_m.m2,absent,,,,,,,,,,,
4394242,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_tr_f.m2,absent,,,,,,,,,,,
4394243,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_sc_m.m2,absent,,,,,,,,,,,
4394244,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_sc_f.m2,absent,,,,,,,,,,,
4394245,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_vu_m.m2,absent,,,,,,,,,,,
4394246,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_vu_f.m2,absent,,,,,,,,,,,
4394247,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_wo_m.m2,absent,,,,,,,,,,,
4394248,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_wo_f.m2,absent,,,,,,,,,,,
4394249,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_za_m.m2,absent,,,,,,,,,,,
4394250,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_chest_za_f.m2,absent,,,,,,,,,,,
4394251,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_be_m.m2,absent,,,,,,,,,,,
4394252,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_be_f.m2,absent,,,,,,,,,,,
4394253,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_dr_m.m2,absent,,,,,,,,,,,
4394254,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_dr_f.m2,absent,,,,,,,,,,,
4394255,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_dw_m.m2,absent,,,,,,,,,,,
4394256,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_dw_f.m2,absent,,,,,,,,,,,
4394257,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_gn_m.m2,absent,,,,,,,,,,,
4394258,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_gn_f.m2,absent,,,,,,,,,,,
4394259,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_go_m.m2,absent,,,,,,,,,,,
4394260,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_go_f.m2,absent,,,,,,,,,,,
4394261,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_hu_m.m2,absent,,,,,,,,,,,
4394262,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_hu_f.m2,absent,,,,,,,,,,,
4394263,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_kt_m.m2,absent,,,,,,,,,,,
4394264,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_kt_f.m2,absent,,,,,,,,,,,
4394265,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_mg_m.m2,absent,,,,,,,,,,,
4394266,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_mg_f.m2,absent,,,,,,,,,,,
4394267,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_ni_m.m2,absent,,,,,,,,,,,
4394268,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_ni_f.m2,absent,,,,,,,,,,,
4394270,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_or_m.m2,absent,,,,,,,,,,,
4394271,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_or_f.m2,absent,,,,,,,,,,,
4394272,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_pa_m.m2,absent,,,,,,,,,,,
4394273,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_pa_f.m2,absent,,,,,,,,,,,
4394274,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_ta_m.m2,absent,,,,,,,,,,,
4394275,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_ta_f.m2,absent,,,,,,,,,,,
4394276,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_tr_m.m2,absent,,,,,,,,,,,
4394277,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_tr_f.m2,absent,,,,,,,,,,,
4394278,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_sc_m.m2,absent,,,,,,,,,,,
4394279,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_sc_f.m2,absent,,,,,,,,,,,
4394280,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_vu_m.m2,absent,,,,,,,,,,,
4394281,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_vu_f.m2,absent,,,,,,,,,,,
4394282,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_wo_m.m2,absent,,,,,,,,,,,
4394283,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_wo_f.m2,absent,,,,,,,,,,,
4394284,item/objectcomponents/head/cloth_raidmageprimalist_d_01_helm_za_m.m2,absent,,,,,,,,,,,
4394286,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_shoulder_l.m2,absent,,,,,,,,,,,
4394287,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_shoulder_r.m2,absent,,,,,,,,,,,
4394288,item/objectcomponents/collections/cloth_raidmageprimalist_d_01_belt.m2,absent,,,,,,,,,,,
4394302,item/objectcomponents/weapon/axe_2h_drakonoid_c_01.m2,absent,,,,,,,,,,,
4394303,item/objectcomponents/weapon/axe_2h_drakonoid_c_02.m2,absent,,,,,,,,,,,
4395071,spells/10fx_hallsofinfusion_khajintheunyielding_avalanche_cast.m2,absent,,,,,,,,,,,
4395086,spells/cfx_evoker_dreambreath_cast01.m2,absent,,,,,,,,,,,
4395087,spells/cfx_evoker_dreambreath_cast.m2,absent,,,,,,,,,,,
4395382,character/dracthyr/dracthyrmale.m2,absent,,,,,,,,,,,
4395390,world/expansion09/doodads/exterior/10xp_flowerwhite01.m2,absent,,,,,,,,,,,
4395391,world/expansion09/doodads/exterior/10xp_flowerwhite02.m2,absent,,,,,,,,,,,
4395392,world/expansion09/doodads/exterior/10xp_flowerwhite03.m2,absent,,,,,,,,,,,
4395393,world/expansion09/doodads/dragon/10dg_dragon_pylon02.m2,absent,,,,,,,,,,,
4395408,creature/amalgamofrage/amalgamofrage.m2,encrypted,EncryptedContent,FileDataID 4395408 is behind an unknown TACT key,,,,,,,,,
4397271,spells/fx_magmaconflagration_precast.m2,absent,,,,,,,,,,,
